epoch,train_loss,train_ce_loss,train_tv_loss,val_loss,val_ce_loss,val_tv_loss,val_accuracy,val_precision,val_recall,val_f1,val_specificity,val_pred_active_ratio,val_pred_inactive_ratio,optimal_threshold
11,0.2848250037059188,0.12885109917260706,0.0012886462645838037,0.5326544642448425,0.5326544642448425,0.0,0.4444166666666667,0.2531262505002001,0.7445744133009637,0.3778113742837412,0.3564979421208007,66.64,33.36,-0.199988
12,0.22066088626161218,0.12213269132189453,0.0013355668488657102,0.5243563577532768,0.5243563577532768,0.0,0.4539666666666667,0.2567200548265096,0.7440594423600383,0.3817324023400641,0.3689960566293878,65.66166666666666,34.33833333333333,-0.19997491
13,0.24830537475645542,0.11983337020501494,0.0013396394497249275,0.3868973609060049,0.3868973609060049,0.0,0.4622,0.2599799501323805,0.7440594423600383,0.38532459615970743,0.3796410024349775,64.83833333333334,35.16166666666667,-0.20811756
14,0.21285437839105725,0.11685798084363341,0.00127523628907511,0.5892983749508858,0.5892983749508858,0.0,0.41608333333333336,0.2635108307230776,0.8788346943279629,0.4054508120216539,0.2805395737711983,75.55666666666667,24.443333333333335,-0.21250679
15,0.2165682683698833,0.11382142920047045,0.0013047151151113212,0.34321174025535583,0.34321174025535583,0.0,0.41215,0.2593793011588154,0.8595600676818951,0.3985061136786098,0.28109983407675565,75.07666666666667,24.923333333333332,-0.22678477
16,0.2223172269295901,0.11062607634812593,0.0012901769587188028,0.35026814229786396,0.35026814229786396,0.0,0.48096666666666665,0.2677290414802658,0.7440594423600383,0.39377068327817794,0.4039045833602689,62.96166666666667,37.038333333333334,-0.20579728
17,0.24812725465744734,0.11663336679339409,0.001265511047677137,0.28511228784918785,0.28511228784918785,0.0,0.43115,0.26860155933120017,0.8769219451188112,0.4112401028100257,0.300579653931519,73.96333333333334,26.03666666666667,-0.27720547
18,0.21125366678461432,0.12121054786257446,0.001288962273974903,0.15312631987035275,0.15312631987035275,0.0,0.53535,0.2932441820076415,0.7453100860737144,0.42088863962111295,0.47385092766177517,57.58,42.42,-0.22885898
19,0.17393854912370443,0.11475038377102464,0.0012753498158417642,0.7303715273737907,0.7303715273737907,0.0,0.5267833333333334,0.2887404362224506,0.7440594423600383,0.4160342238950248,0.4631413364363135,58.379999999999995,41.620000000000005,-0.17452231
20,0.23032477078959346,0.107288291095756,0.0012376335871522315,0.13238895311951637,0.13238895311951637,0.0,0.47163333333333335,0.28062992125984254,0.8521297726771132,0.42221331194867684,0.36018273105350485,68.79166666666666,31.208333333333332,-0.2680759
21,0.1430940626305528,0.11263959697680548,0.0012477849741117097,0.6272991746664047,0.6272991746664047,0.0,0.5030666666666667,0.2807406406271118,0.7640697417788568,0.4106112121451727,0.4266166742086323,61.65833333333334,38.34166666666667,-0.18529722
22,0.3184145614504814,0.1168021245393902,0.001191299525089562,0.32780772261321545,0.32780772261321545,0.0,0.5202666666666667,0.2866012980080353,0.7504597954829691,0.4147928272272598,0.4528411662033745,59.32166666666666,40.678333333333335,-0.19676964
23,0.20920461206696928,0.13355777668766677,0.001198170291900169,0.3690536115318537,0.3690536115318537,0.0,0.4413,0.268584964815718,0.850805561686162,0.4082821436136412,0.3213523821837223,71.765,28.235,-0.20687859
24,0.22216211119666696,0.11500635417178273,0.0013081830547889695,0.2798748556524515,0.2798748556524515,0.0,0.48845,0.28213230047905413,0.8145368939895534,0.4191002517175464,0.39293641045531924,65.40666666666667,34.593333333333334,-0.21766706
25,0.2282697493210435,0.10573871713131666,0.0012672448210651055,0.14870510064065456,0.14870510064065456,0.0,0.5536333333333333,0.30266032259029835,0.7440594423600383,0.4302914273558817,0.49785592690757857,55.69499999999999,44.305,-0.24308848
26,0.24652424827218056,0.11174785392358899,0.0012141679180786014,0.1555899679660797,0.1555899679660797,0.0,0.5291666666666667,0.29008049038984846,0.7450158169646142,0.41757380834570346,0.46594263796410024,58.184999999999995,41.815000000000005,-0.22597721
27,0.24949205946177244,0.1146729034371674,0.0011799880594480783,0.20465516485273838,0.20465516485273838,0.0,0.5378666666666667,0.2943282018450077,0.7440594423600383,0.42180331970973395,0.4774710711746073,57.27166666666667,42.72833333333333,-0.21374516
28,0.15890226745977998,0.12072489550337195,0.0012491446614149027,0.2983294725418091,0.2983294725418091,0.0,0.53475,0.29279513888888886,0.7444272787464136,0.4202853404772288,0.47333376430279916,57.599999999999994,42.4,-0.20315999
29,0.20949052117066458,0.10358209657715634,0.001265197992324829,0.14162248373031616,0.14162248373031616,0.0,0.46215,0.2663029878384465,0.7829029647612742,0.39742320978433393,0.3681987631176331,66.60333333333334,33.39666666666667,-0.24508274
30,0.30691991187632084,0.11127670016139746,0.0012331990146776661,0.3104800768196583,0.3104800768196583,0.0,0.47265,0.26983114829362853,0.7782682262929449,0.4007272865016383,0.3831318551080656,65.34333333333333,34.656666666666666,-0.22086045
31,0.1537754484161269,0.10386771211051382,0.0012316967913648114,0.4293998833745718,0.4293998833745718,0.0,0.5210333333333333,0.2859484976114425,0.7442065769145884,0.4131509087196243,0.4556640162044519,58.961666666666666,41.038333333333334,-0.18857361
32,0.1542457273681066,0.10336253308742016,0.0011373927045497112,0.44306513108313084,0.44306513108313084,0.0,0.5228,0.28681994726844895,0.7442801441918635,0.41407113330331924,0.457926605899972,58.788333333333334,41.211666666666666,-0.19127111
33,0.16338103357702494,0.09827941097319126,0.0011061564728152007,0.27236475236713886,0.27236475236713886,0.0,0.4831166666666667,0.2700390748759109,0.752446111969396,0.3974431211020226,0.4042278104596289,63.126666666666665,36.873333333333335,-0.2541694
34,0.23845802573487163,0.10513964458368719,0.001118773958296515,0.16729865781962872,0.16729865781962872,0.0,0.48411666666666664,0.26922258853557374,0.744942249687339,0.3955082511473489,0.40771866313271704,62.68666666666667,37.31333333333333,-0.26589304
35,0.2235912629403174,0.09712338342797011,0.0010749275170383044,0.46020892821252346,0.46020892821252346,0.0,0.5375833333333333,0.2941826643397324,0.7440594423600383,0.42165384695557917,0.4771047471286659,57.3,42.699999999999996,-0.18097614
36,0.1362641935920692,0.10312249699109088,0.0011245548375882208,0.41357740946114063,0.41357740946114063,0.0,0.47863333333333336,0.27401180468610264,0.7889354814978298,0.40675137492888297,0.38774322839226844,65.22833333333334,34.77166666666667,-0.20510629
37,0.1825759990933875,0.09485427012623404,0.0010758049902506173,0.322034128010273,0.322034128010273,0.0,0.44803333333333334,0.2619541098729609,0.7903332597660561,0.3934876565819354,0.34777081043808045,68.35166666666666,31.648333333333333,-0.38169637
38,0.25095924362540245,0.10928934905678034,0.0010517315386096016,0.44821965508162975,0.44821965508162975,0.0,0.4438666666666667,0.2630544705121139,0.807548002648422,0.39684031669137054,0.33734134936539745,69.54833333333333,30.451666666666664,-0.34803325
39,0.1712378361262381,0.10473709367215633,0.0011206541093997657,0.32111522927880287,0.32111522927880287,0.0,0.4380833333333333,0.2688083092053863,0.8605900095637461,0.4096583845493863,0.3143275798909647,72.53,27.47,-0.35818368
40,0.20327986450865865,0.10643464466556907,0.0011357827170286328,0.36870503053069115,0.36870503053069115,0.0,0.5004333333333333,0.27628308431892057,0.7441330096373133,0.4029559397657557,0.4290516516904777,61.01833333333333,38.98166666666666,-0.20073456
